"","playerID","POS","W","L","inducted","play_era","G","GS","CG","SHO","SV","IP","IPouts","H","ER","HR","BB","SO","BAOpp","ERA","SO%","BB%","SO:BB","IBB","WP","HBP","BK","BFP","GF","R","SH","SF","GIDP","InnOuts","PO","A","E","DP","Pitching Triple Crown","300_wins","3000_so","300_sv","ped_use"
"282","pennohe01","RP",240,162,"1","Live Ball",617,420,247,35,32,3571.6,10715,3900,1428,128,916,1227,0.257357793321895,3.59838727741068,0.0809687211297347,0.060446086841758,1.33951965065502,NA,65,36,6,15154,133,1692,NA,NA,NA,NA,101,824,26,45,"0","No","No","No","No"
"283","pennybr01","SP",121,101,"0","Modern",349,319,4,2,0,1925.1,5775,2030,917,194,619,1273,0.247018739352641,4.28705002337541,0.154903869554636,0.075322462886347,2.05654281098546,38,54,53,6,8218,10,990,78,47,218,5775,132,232,8,22,"0","No","No","No","No"
"284","percitr01","RP",35,43,"0","Modern",703,1,0,0,358,708.7,2126,479,250,85,306,781,0.164322469982847,3.1748271482997,0.267924528301887,0.104974271012007,2.55228758169935,25,32,27,2,2915,546,271,16,16,18,2126,29,23,2,1,"0","No","No","Yes","No"
"285","perduhu01","SP",51,64,"0","Dead Ball",161,122,64,5,7,918.2,2755,1037,393,43,199,317,0.268097207859359,3.85210193857547,0.0819544984488108,0.0514477766287487,1.5929648241206,NA,10,20,2,3868,24,503,NA,NA,NA,NA,22,175,15,5,"0","No","No","No","No"
"286","perraro01","RP",79,74,"0","Expansion",737,1,0,0,179,1174.8,3524,1097,364,50,468,687,0.218395381246267,2.78855975485189,0.136770854071272,0.0931714115070675,1.46794871794872,121,28,24,4,5023,458,442,NA,NA,NA,3527,45,222,18,12,"0","No","No","No","No"
"287","perryga01","SP",314,265,"1","Free Agency",777,690,303,53,11,5350.5,16051,4938,1846,399,1379,3534,0.224935088598369,3.10513036164844,0.160980276044276,0.062816016034255,2.56272661348803,164,160,108,6,21953,33,2128,NA,NA,NA,16052,349,877,38,58,"0","Yes","Yes","No","No"
"288","perryji01","SP",215,174,"0","Expansion",630,447,109,32,10,3285.8,9857,3127,1258,308,998,1576,0.227716283134285,3.44573619818613,0.114768424118846,0.0726769589280513,1.57915831663327,93,55,80,3,13732,64,1407,NA,NA,NA,9858,191,506,29,33,"0","No","No","No","No"
"289","pettian01","SP",256,153,"0","Modern",531,521,26,4,0,3315.9,9948,3448,1418,288,1031,2448,0.24499076310928,3.84872885189541,0.173937757567145,0.0732556487139406,2.37439379243453,42,69,55,11,14074,3,1572,108,82,362,9948,130,543,35,35,"0","No","No","No","No"
"290","phillde01","SP",189,109,"0","Dead Ball",372,289,242,27,12,2607.1,7821,2518,749,41,363,929,0.242581888246628,2.58563154462813,0.0894990366088632,0.034971098265896,2.55922865013774,NA,45,59,6,10380,72,1071,NA,NA,NA,NA,93,624,33,17,"0","No","No","No","No"
"291","piercbi02","SP",211,169,"0","Expansion",585,432,193,38,32,3306.5,9920,2989,1201,284,1178,1999,0.215765538150581,3.26901557538182,0.144300873457013,0.0850357323323468,1.69694397283531,NA,48,30,10,13853,84,1325,NA,NA,NA,NA,123,487,28,32,"0","No","No","No","No"
"292","pizarju01","RP",131,105,"0","Expansion",488,245,79,17,28,2034.5,6103,1807,776,201,888,1522,0.207940161104718,3.43278446792824,0.175143843498274,0.102186421173763,1.71396396396396,67,65,41,2,8690,120,890,NA,NA,NA,6102,74,299,12,15,"0","No","No","No","No"
"293","planked01","SP",326,194,"1","Dead Ball",623,529,410,69,23,4495.8,13487,3958,1174,42,1072,2246,0.220072282457604,2.35019351394635,0.124881845982763,0.0596052265777036,2.09514925373134,NA,87,191,6,17985,74,1563,NA,NA,NA,NA,229,1108,40,37,"0","Yes","No","No","No"
"294","plesada01","RP",65,71,"0","Steroids",1064,14,0,0,158,1071.8,3216,977,433,105,402,1041,0.215245648821326,3.63593954095913,0.229345670852611,0.0885657633840053,2.58955223880597,54,41,17,10,4539,422,478,47,42,68,3216,9,100,3,6,"0","No","No","No","No"
"295","podrejo01","SP",148,116,"0","Expansion",440,340,77,24,11,2265.1,6795,2239,925,242,743,1435,0.233935847873785,3.67533442232131,0.149932086511336,0.0776303416570891,1.93135935397039,NA,66,28,8,9571,46,1026,NA,NA,NA,NA,80,313,18,24,"0","No","No","No","No"
"296","portebo01","RP",87,97,"0","Integration",318,193,92,23,8,1567.6,4703,1571,660,113,552,572,0.23638278663858,3.78923194692524,0.0860668071020163,0.0830574781823653,1.03623188405797,NA,21,14,3,6646,45,732,NA,NA,NA,NA,80,280,15,15,"0","No","No","No","No"
"297","pruethu01","RP",29,48,"0","Live Ball",211,69,28,1,13,745,2235,816,383,28,396,357,0.240353460972018,4.62684563758389,0.105154639175258,0.116642120765832,0.901515151515151,NA,10,37,0,3395,79,468,NA,NA,NA,NA,41,205,15,5,"0","No","No","No","No"
"298","putzjj01","RP",37,33,"0","Modern",572,0,0,0,189,566.6,1700,469,194,50,184,599,0.201373980249034,3.08153900458877,0.257191927866037,0.0790038643194504,3.2554347826087,18,24,19,0,2329,357,203,15,17,42,1700,28,72,2,5,"0","No","No","No","No"
"299","quinnja01","RP",247,218,"0","Live Ball",756,444,243,28,57,3920.5,11761,4238,1433,102,860,1329,0.25695749711999,3.28963142456319,0.0805796398472079,0.0521433335354393,1.5453488372093,NA,59,94,5,16493,216,1835,NA,NA,NA,NA,139,1240,45,40,"0","No","No","No","No"
"300","quiseda01","RP",56,46,"0","Free Agency",674,0,0,0,244,1043.2,3130,1064,320,59,162,379,0.250529785731104,2.76073619631902,0.0892394631504592,0.0381445726395102,2.33950617283951,70,4,7,5,4247,553,356,49,40,130,3130,97,264,13,22,"0","No","No","No","No"
"301","radboch01","SP",310,194,"1","Dead Ball",527,502,488,35,2,4527.3,13582,4328,1347,118,875,1830,0.228776826302992,2.67775495328341,0.0967332699016809,0.046252246537689,2.09142857142857,NA,214,NA,0,18918,24,2273,NA,NA,NA,13581,230,942,111,39,"1","Yes","No","No","No"
"302","radkebr01","SP",148,139,"0","Modern",378,377,37,10,0,2451.1,7353,2643,1150,326,445,1467,0.25800468566966,4.22259393741585,0.143205778992581,0.0434400624755955,3.29662921348315,12,28,62,3,10244,0,1233,68,76,175,7353,213,314,7,25,"0","No","No","No","No"
"303","ramospe01","RP",117,160,"0","Expansion",582,268,73,13,55,2355.6,7067,2364,1068,315,724,1305,0.235270700636943,4.08048904737646,0.129876592356688,0.0720541401273885,1.8024861878453,76,32,68,7,10048,182,1210,NA,NA,NA,7065,146,328,11,33,"0","No","No","No","No"
"304","raschvi01","SP",132,66,"0","Integration",269,255,106,26,3,1819.1,5457,1666,752,139,727,944,0.217068403908795,3.7205211368259,0.12299674267101,0.0947231270358306,1.29848693259972,NA,44,26,8,7675,5,828,NA,NA,NA,NA,84,259,8,20,"0","No","No","No","No"
"305","rayji01","RP",43,30,"0","Expansion",308,20,1,0,25,617.7,1853,541,247,52,271,407,0.206962509563887,3.59883438562409,0.155700076511094,0.103672532517215,1.50184501845018,37,21,12,3,2614,115,271,NA,NA,NA,1854,26,70,2,1,"0","No","No","No","No"
"306","raymobu01","RP",45,57,"0","Dead Ball",136,95,57,9,2,854.7,2564,724,236,15,282,401,0.21300382465431,2.48508248508249,0.117975875257429,0.0829655781112092,1.42198581560284,NA,22,33,0,3399,29,360,NA,NA,NA,NA,37,279,20,8,"0","No","No","No","No"
"307","reardje01","RP",73,77,"0","Steroids",880,0,0,0,367,1132.4,3397,1000,397,109,358,877,0.211864406779661,3.15524549629106,0.185805084745763,0.0758474576271186,2.44972067039106,65,20,27,4,4720,695,426,58,34,46,3397,44,75,11,4,"0","No","No","Yes","No"
"308","reuscri01","SP",214,191,"0","Free Agency",557,529,102,26,5,3548.5,10645,3588,1330,221,935,2015,0.240999462654487,3.37325630548119,0.135343901128426,0.0628022568511553,2.15508021390374,117,89,88,10,14888,16,1494,167,120,NA,10645,328,667,29,39,"0","No","No","No","No"
"309","reussje01","SP",220,191,"0","Free Agency",628,547,127,39,11,3669.7,11009,3734,1483,245,1127,1907,0.239635476832242,3.63708205030384,0.122384802977795,0.0723270440251572,1.69210292812777,118,107,59,23,15582,41,1700,NA,NA,NA,11008,170,603,42,38,"0","No","No","No","No"
"310","reynoal01","SP",182,107,"0","Integration",434,309,137,36,49,2492.3,7477,2193,915,133,1261,1423,0.205722326454034,3.30417686474341,0.133489681050657,0.118292682926829,1.12846946867565,NA,59,57,6,10660,97,1026,NA,NA,NA,NA,111,349,32,22,"0","No","No","No","No"
"311","reynosh01","SP",114,96,"0","Steroids",305,278,20,7,0,1791.6,5375,1935,814,191,419,1403,0.254270696452037,4.08908238446082,0.184362680683311,0.0550591327201051,3.34844868735084,33,38,41,8,7610,5,895,85,39,151,5375,121,287,9,23,"0","No","No","No","No"
"312","rhodear01","RP",87,70,"0","Modern",900,61,5,3,33,1187.6,3563,1033,538,126,516,1152,0.206311164369882,4.07713034691816,0.230077890952666,0.103055721989215,2.23255813953488,48,43,16,3,5007,161,560,40,34,91,3563,38,125,9,8,"0","No","No","No","No"
"313","rhoderi01","SP",151,125,"0","Free Agency",413,380,69,17,1,2593.6,7781,2606,1036,198,801,1419,0.239082568807339,3.59500308451573,0.130183486238532,0.0734862385321101,1.77153558052434,62,80,39,31,10900,14,1143,105,66,223,7781,173,386,6,23,"0","No","No","No","No"
"314","richajr01","SP",107,71,"0","Free Agency",238,221,76,19,0,1606,4818,1227,562,73,770,1493,0.183847767455799,3.1494396014944,0.22370392568175,0.115373089601438,1.93896103896104,15,92,17,14,6674,3,625,65,32,NA,4817,113,195,20,6,"0","No","No","No","No"
"315","richepe01","RP",80,73,"0","Expansion",429,122,22,3,51,1165.5,3497,959,413,116,424,925,0.199086568403571,3.18918918918919,0.192028233340253,0.0880215902013702,2.18160377358491,46,33,16,5,4817,161,463,NA,NA,NA,3497,53,168,18,14,"0","No","No","No","No"
"316","richmle01","SP",75,100,"0","Dead Ball",191,179,161,8,3,1583,4749,1763,538,27,269,552,0.258466500513121,3.05874921036008,0.0809265503591849,0.0394370326931535,2.05204460966543,NA,87,NA,1,6821,13,1018,NA,NA,NA,4749,50,317,47,6,"0","No","No","No","No"
"317","righeda01","RP",82,79,"0","Steroids",718,89,13,2,252,1403.5,4211,1287,540,95,591,1112,0.214929859719439,3.46277164232276,0.185704742818971,0.0986973947895792,1.88155668358714,48,40,21,19,5988,474,602,66,41,122,4211,35,150,12,10,"0","No","No","No","No"
"318","rijojo01","SP",116,91,"0","Steroids",376,269,22,4,3,1879.9,5640,1710,676,147,663,1606,0.217363671030889,3.2363423586361,0.204143892207957,0.0842760899961866,2.42232277526395,34,30,28,28,7867,43,772,81,45,119,5640,144,248,14,12,"0","No","No","No","No"
"319","ringji01","SP",118,149,"0","Live Ball",389,294,154,9,11,2354.2,7063,2545,1079,104,953,835,0.247207382224381,4.12496814204401,0.0811073336571151,0.0925692083535697,0.876180482686254,NA,88,30,7,10295,55,1326,NA,NA,NA,NA,78,659,25,30,"0","No","No","No","No"
"320","riverma01","RP",82,60,"1","Modern",1115,10,0,0,652,1283.7,3851,998,315,71,286,1173,0.19557123260827,2.20845992054218,0.229864785420341,0.0560454634528709,4.1013986013986,41,13,46,3,5103,952,340,26,25,88,3851,110,258,6,12,"0","No","No","Yes","No"
"321","rixeyep01","SP",266,251,"1","Live Ball",692,552,290,37,14,4494.6,13484,4633,1572,92,1082,1350,0.247040631331983,3.14777733279936,0.0719846432761011,0.0576943585368455,1.24768946395564,NA,97,76,10,18754,97,1986,NA,NA,NA,NA,131,1195,30,56,"0","No","No","No","No"
"322","roberro01","SP",286,245,"1","Expansion",676,609,305,45,25,4688.7,14066,4582,1774,505,902,2357,0.238969437780328,3.40520826668373,0.122926880150203,0.047042870553875,2.61308203991131,NA,33,54,3,19174,49,1962,NA,NA,NA,NA,316,601,31,45,"0","No","No","No","No"
"323","roepr01","SP",127,84,"0","Integration",333,261,101,17,10,1914.5,5743,1907,730,199,504,956,0.24127024291498,3.43170540611126,0.120951417004049,0.0637651821862348,1.8968253968254,NA,15,17,1,7904,42,799,NA,NA,NA,NA,90,295,10,26,"0","No","No","No","No"
"324","rogerke01","RP",219,156,"0","Modern",762,474,36,9,28,3302.8,9908,3457,1568,339,1175,1968,0.242086834733894,4.27273828266925,0.13781512605042,0.0822829131652661,1.67489361702128,53,79,127,23,14280,133,1739,94,92,349,9908,258,743,44,65,"0","No","No","No","No"
"325","rogerst01","SP",158,152,"0","Free Agency",399,393,129,37,2,2837.8,8513,2619,1001,151,876,1621,0.223807896086139,3.17464232856438,0.138523329345411,0.0748589984618014,1.85045662100457,75,87,43,8,11702,3,1122,153,70,246,8513,237,462,31,37,"0","No","No","No","No"
"326","rommeed01","RP",171,119,"0","Live Ball",500,249,147,18,29,2556.4,7669,2729,1006,138,724,599,0.250988687574726,3.54169926459083,0.0550905913731261,0.0665869585211073,0.827348066298343,NA,34,31,5,10873,182,1213,NA,NA,NA,NA,159,810,32,51,"0","No","No","No","No"
"327","rootch01","RP",201,160,"0","Integration",632,341,177,21,40,3197.3,9592,3252,1274,187,889,1459,0.240372533077094,3.58615081474995,0.107842412595166,0.0657106955429078,1.64116985376828,NA,22,79,3,13529,185,1467,NA,NA,NA,NA,95,506,15,21,"0","No","No","No","No"
"328","rowesc01","SP",158,101,"0","Integration",382,278,137,22,12,2219.2,6658,2332,955,132,558,913,0.248137901681209,3.87301730353281,0.097148329431794,0.0593743349648861,1.63620071684588,NA,22,27,5,9398,74,1075,NA,NA,NA,NA,97,421,14,24,"0","No","No","No","No"
"329","ruckena01","SP",134,134,"0","Dead Ball",336,274,186,38,14,2375.3,7126,2089,639,41,701,1217,0.220591341077086,2.42116785248179,0.128511087645195,0.0740232312565998,1.73609129814551,NA,43,73,2,9470,58,822,NA,NA,NA,NA,55,625,24,18,"0","No","No","No","No"
"330","rudoldi01","SP",121,108,"0","Live Ball",279,241,172,27,8,2048.9,6147,1971,605,35,402,786,0.237756332931242,2.65752354922153,0.0948130277442702,0.0484921592279855,1.95522388059702,NA,39,27,3,8290,36,778,NA,NA,NA,NA,79,624,22,19,"0","No","No","No","No"
"331","rueteki01","SP",130,92,"0","Steroids",340,336,4,1,0,1918,5754,2092,911,220,582,818,0.254811205846529,4.2747653806048,0.0996345919610231,0.0708891595615104,1.40549828178694,41,24,25,0,8210,1,1004,93,60,218,5754,135,439,7,54,"0","No","No","No","No"
"332","ruffire01","SP",273,225,"1","Integration",624,536,335,45,16,4343.8,13032,4284,1833,254,1541,1987,0.230582916195705,3.79782678760532,0.106948705527746,0.0829431078098929,1.28942245295263,NA,46,58,7,18579,71,2117,NA,NA,NA,NA,153,677,27,51,"0","No","No","No","No"
"333","rusieam01","SP",246,174,"1","Dead Ball",463,427,393,30,5,3778.6,11336,3389,1288,75,1707,1950,0.207748421504322,3.06780288995924,0.119536565929014,0.104640470790167,1.14235500878735,NA,153,112,1,16313,35,2068,NA,NA,NA,11307,176,874,122,35,"1","No","No","No","No"
"334","russeje01","RP",56,73,"0","Steroids",589,79,11,2,186,1099.8,3299,1065,458,100,415,693,0.226885385598637,3.74795417348609,0.147635279079676,0.0884107371112058,1.66987951807229,43,46,28,12,4694,340,525,32,41,112,3299,71,192,10,17,"0","No","No","No","No"
"335","ruthba01","SP",94,46,"1","Live Ball",163,148,107,17,4,1221.3,3664,974,309,10,441,488,0.194566520175789,2.27708179808401,0.0974830203755493,0.0880942868557731,1.10657596371882,NA,25,29,4,5006,11,398,NA,NA,NA,NA,95,354,15,21,"0","No","No","No","No"
"336","ryanno01","SP",324,292,"1","Free Agency",807,773,222,61,3,5386,16158,3923,1911,321,2795,5714,0.173776301218162,3.19327887114742,0.253111849390919,0.123809523809524,2.04436493738819,78,277,158,33,22575,13,2178,NA,NA,NA,16159,220,547,90,27,"0","Yes","Yes","No","No"
"337","saberbr01","SP",167,117,"0","Steroids",399,371,76,16,1,2562.6,7688,2452,952,218,471,1715,0.235294117647059,3.34347927885741,0.164571538240092,0.0451971979656463,3.6411889596603,34,53,59,12,10421,13,1036,89,68,167,7688,203,415,24,26,"0","No","No","No","No"
"338","sadecra01","RP",135,131,"0","Free Agency",563,328,85,20,7,2500.6,7502,2456,1051,240,922,1614,0.229661492425659,3.78269215388307,0.150925752758556,0.0862165700392744,1.75054229934924,82,94,41,6,10694,75,1206,NA,NA,NA,7502,62,312,52,23,"0","No","No","No","No"
"339","sainjo01","RP",139,116,"0","Integration",412,245,140,16,51,2125.6,6377,2145,824,180,619,910,0.23838630806846,3.48889725254046,0.101133585241165,0.0687930651255835,1.47011308562197,NA,20,30,8,8998,124,947,NA,NA,NA,NA,127,371,19,18,"0","No","No","No","No"
"340","sandesc02","RP",34,45,"0","Steroids",235,88,2,1,5,681.6,2045,674,368,93,276,632,0.226478494623656,4.85915492957746,0.212365591397849,0.092741935483871,2.28985507246377,31,38,14,4,2976,47,399,31,29,29,2045,49,57,7,2,"0","No","No","No","No"
"341","santajo01","SP",139,78,"0","Modern",360,284,15,10,1,2025.7,6077,1726,721,220,567,1988,0.208908254659889,3.20333711803327,0.240619704671992,0.0686274509803922,3.50617283950617,13,68,36,12,8262,23,773,58,38,122,6077,98,232,19,16,"1","No","No","No","No"
"342","schilcu01","SP",216,146,"0","Modern",569,436,83,20,22,3261,9783,2998,1253,347,711,3116,0.225685034628124,3.45814167433303,0.234567901234568,0.0535230352303523,4.38255977496484,43,72,52,8,13284,81,1318,123,76,193,9783,183,297,22,19,"0","No","Yes","No","No"
"343","schmija01","SP",130,96,"0","Modern",323,314,20,9,0,1996.4,5989,1846,878,184,792,1758,0.216361931551805,3.95812462432378,0.206047819971871,0.0928270042194093,2.21969696969697,35,93,52,11,8532,1,958,81,57,120,5989,91,163,11,6,"0","No","No","No","No"
"344","schumha02","SP",158,121,"0","Integration",391,329,138,27,7,2482.4,7447,2424,926,139,902,906,0.229306593510548,3.3572349339349,0.0857061772774572,0.0853277835587929,1.00443458980044,NA,54,24,0,10571,38,1080,NA,NA,NA,NA,154,646,24,34,"0","No","No","No","No"
"345","scottja01","RP",103,109,"0","Live Ball",356,195,115,11,19,1814.8,5444,1969,776,94,493,657,0.253802526424336,3.84835794577915,0.0846867749419954,0.0635473060067028,1.33265720081136,NA,25,43,1,7758,124,904,NA,NA,NA,NA,62,399,21,15,"0","No","No","No","No"
"346","scottmi03","SP",124,108,"0","Free Agency",347,319,45,22,3,2068.7,6206,1858,813,173,627,1469,0.216777505541944,3.53700391550249,0.17139190292848,0.0731536576828841,2.34290271132376,53,39,33,19,8571,13,908,100,65,122,6206,156,299,23,12,"0","No","No","No","No"
"347","seaveto01","SP",311,205,"1","Free Agency",656,647,231,61,1,4782.6,14348,3971,1521,380,1390,3640,0.205018328256492,2.86225065863756,0.187929165160824,0.0717641592235015,2.61870503597122,116,126,76,8,19369,6,1674,NA,NA,NA,14349,328,692,42,54,"0","Yes","Yes","No","No"
"348","seguidi01","RP",92,111,"0","Free Agency",639,171,28,7,71,1807.7,5423,1656,765,185,786,1298,0.213925849373466,3.80870719699065,0.167678594496835,0.101537269086681,1.65139949109415,86,75,18,10,7741,264,867,NA,NA,NA,5426,128,243,17,11,"0","No","No","No","No"
"349","seleaa01","SP",148,112,"0","Modern",404,352,15,9,0,2153,6459,2413,1102,225,798,1407,0.253094189217537,4.6065954482118,0.147577092511013,0.0837004405286344,1.76315789473684,39,54,112,2,9534,15,1208,53,90,197,6459,119,233,21,16,"0","No","No","No","No"
"350","selmadi01","RP",42,54,"0","Expansion",307,76,11,6,31,840.1,2520,734,338,69,381,681,0.206295671725689,3.62099750029758,0.191399662731872,0.1070826306914,1.78740157480315,44,46,27,2,3558,124,375,NA,NA,NA,2523,52,157,7,9,"0","No","No","No","No"
"351","sewelri01","RP",143,97,"0","Integration",390,243,137,20,15,2119.3,6358,2101,819,116,748,636,0.230853752334908,3.47803520030199,0.0698824305021426,0.0821887704647841,0.850267379679144,NA,30,23,2,9101,88,983,NA,NA,NA,NA,142,445,28,27,"0","No","No","No","No"
"352","seymocy01","SP",61,56,"0","Dead Ball",141,124,105,6,1,1038,3114,954,430,25,659,591,0.204282655246253,3.72832369942197,0.126552462526767,0.141113490364026,0.896813353566009,NA,60,86,8,4670,15,632,NA,NA,NA,3087,63,339,66,14,"0","No","No","No","No"
"353","shantbo01","RP",119,99,"0","Expansion",537,171,78,15,48,1935.7,5807,1795,726,151,643,1072,0.223119950279677,3.3755230665909,0.13325046612803,0.0799254195152268,1.66718506998445,NA,29,41,6,8045,192,817,NA,NA,NA,NA,174,468,16,48,"0","No","No","No","No"
"354","sherdbi01","RP",165,146,"0","Live Ball",514,272,159,11,26,2709.4,8128,3018,1120,149,661,839,0.260082730093071,3.72038089613937,0.0723026542571527,0.056963116166839,1.26928895612708,NA,26,54,3,11604,163,1326,NA,NA,NA,NA,77,540,29,25,"0","No","No","No","No"
"355","shockur01","SP",187,117,"0","Live Ball",412,317,200,28,25,2681.6,8045,2709,945,126,657,983,0.243177737881508,3.17161396181384,0.0882405745062837,0.0589766606822262,1.49619482496195,NA,20,37,3,11140,68,1127,NA,NA,NA,NA,155,599,15,22,"0","No","No","No","No"
"356","shortch02","RP",135,132,"0","Expansion",501,308,88,24,18,2324.9,6975,2215,886,183,806,1629,0.225997347209468,3.42982493870704,0.166207529843893,0.0822365064789307,2.02109181141439,74,73,61,6,9801,78,991,NA,NA,NA,6975,112,359,17,22,"0","No","No","No","No"
"357","siebeso01","SP",140,114,"0","Expansion",399,307,67,21,16,2152,6456,1919,767,197,692,1512,0.214389453692325,3.20771375464684,0.168919673779466,0.0773097977879567,2.1849710982659,55,60,54,8,8951,42,907,NA,NA,NA,6454,159,329,26,28,"0","No","No","No","No"
"358","simmocu01","SP",193,183,"0","Expansion",569,462,163,36,5,3348.3,10045,3313,1318,255,1063,1697,0.234233597285068,3.54269330705134,0.11998020361991,0.0751555429864253,1.5964252116651,NA,39,53,4,14144,54,1551,NA,NA,NA,NA,127,514,23,26,"0","No","No","No","No"
"359","singebi01","SP",118,127,"0","Free Agency",322,308,94,24,2,2174,6522,1952,819,132,781,1515,0.213496664114623,3.39052437902484,0.165700535929126,0.0854205403040578,1.93982074263764,50,67,63,11,9143,7,944,NA,NA,NA,6519,95,310,34,7,"0","No","No","No","No"
"360","smithle02","RP",71,92,"1","Steroids",1022,6,0,0,478,1289.4,3868,1133,434,89,486,1251,0.210282108389013,3.02931596091205,0.232182628062361,0.0902004454342984,2.57407407407407,100,47,10,4,5388,802,475,63,38,77,3868,52,111,4,9,"0","No","No","Yes","No"
"361","smithsh01","RP",114,118,"0","Live Ball",373,224,142,16,21,2052.7,6158,2234,757,57,440,428,0.257878333140944,3.31904321138013,0.049405517719035,0.0507907191504098,0.972727272727273,NA,17,42,3,8663,108,964,NA,NA,NA,NA,91,686,33,27,"0","No","No","No","No"
"362","smoltjo01","RP",213,155,"1","Modern",723,481,53,16,154,3473.2,10419,3074,1284,288,1010,3084,0.215401863919837,3.32719106299666,0.216102585663233,0.0707728960829655,3.05346534653465,84,145,57,16,14271,204,1391,139,87,244,10419,320,433,28,30,"0","No","Yes","No","No"
"363","sotoma01","SP",100,92,"0","Free Agency",297,224,72,13,4,1730.4,5191,1395,667,172,657,1449,0.195186791660837,3.46914008321775,0.202742409402547,0.091926682524136,2.20547945205479,50,37,28,20,7147,20,732,73,53,70,5191,95,203,22,8,"0","No","No","No","No"
"364","spahnwa01","SP",363,245,"1","Expansion",750,665,382,63,29,5243.9,15731,4830,1798,434,1434,2583,0.224161136121038,3.08587120273079,0.11987747714299,0.0665521882396621,1.80125523012552,NA,81,42,5,21547,68,2016,NA,NA,NA,NA,222,999,58,82,"0","Yes","No","No","No"
"365","spaldal01","SP",251,65,"0","Dead Ball",347,325,279,24,13,2886.4,8659,3280,684,15,164,248,0.257780572147124,2.13276053215078,0.0194907261867337,0.0128890286073562,1.51219512195122,NA,104,NA,2,12724,31,1790,NA,NA,NA,8661,211,648,110,29,"0","No","No","No","No"
"366","sparktu01","SP",121,137,"0","Dead Ball",314,270,203,19,8,2343.8,7031,2250,734,33,630,780,0.234790775331316,2.81849987200273,0.0813941354481895,0.0657414170927684,1.23809523809524,NA,24,87,1,9583,40,1067,NA,NA,NA,7011,107,544,46,20,"0","No","No","No","No"
"367","splitpa01","SP",166,143,"0","Free Agency",429,392,88,17,1,2554.7,7664,2644,1082,192,780,1057,0.244159202142395,3.81179786276275,0.0976082740788623,0.0720288115246098,1.35512820512821,41,41,34,5,10829,13,1243,123,92,NA,7664,125,450,15,49,"0","No","No","No","No"
"368","stewada01","RP",168,129,"0","Steroids",523,348,55,9,19,2629.4,7889,2499,1154,264,1034,1741,0.22211358990312,3.9499505590629,0.154741800728824,0.0919029419607146,1.68375241779497,46,119,62,23,11251,87,1259,93,94,172,7889,197,232,26,21,"0","No","No","No","No"
"369","stiebda01","SP",176,137,"0","Steroids",443,412,103,30,3,2895.3,8686,2572,1106,225,1034,1669,0.213055003313453,3.43798570096363,0.13825381047051,0.0856527501656726,1.61411992263056,36,51,129,14,12072,14,1225,98,70,235,8686,272,493,22,45,"0","No","No","No","No"
"370","stonest01","SP",107,93,"0","Free Agency",320,269,43,7,1,1788.4,5365,1707,788,184,716,1065,0.223429319371728,3.96555580407068,0.139397905759162,0.093717277486911,1.48743016759777,22,31,40,5,7640,15,880,87,39,NA,5367,125,254,22,13,"0","No","No","No","No"
"371","stottme01","SP",164,139,"0","Expansion",360,356,152,40,1,2661.4,7984,2435,878,171,809,1257,0.221928545388261,2.9691140001503,0.114564345607,0.0737331388990157,1.55377008652658,75,57,44,1,10972,3,1003,NA,NA,NA,7985,242,570,26,38,"0","No","No","No","No"
"372","stottto01","SP",138,121,"0","Steroids",372,339,25,6,1,2191.6,6575,2200,1042,246,816,1587,0.233026162482788,4.27906552290564,0.168096599936447,0.0864315220845249,1.94485294117647,49,64,83,10,9441,12,1130,61,78,138,6575,166,261,18,19,"0","No","No","No","No"
"373","sutclri01","SP",171,139,"0","Steroids",457,392,72,18,6,2697.6,8093,2662,1223,236,1081,1679,0.23051610668514,4.08029359430605,0.145393141669553,0.093609282992726,1.5531914893617,75,100,46,38,11548,30,1324,110,89,185,8093,211,404,17,25,"0","No","No","No","No"
"374","suttebr01","RP",68,71,"1","Free Agency",661,0,0,0,300,1041.8,3126,879,328,77,309,861,0.206774876499647,2.833557304665,0.202540578687368,0.0726887791107975,2.78640776699029,83,37,13,8,4251,512,370,75,25,85,3126,90,145,9,9,"0","No","No","Yes","No"
"375","suttodo01","SP",324,256,"1","Free Agency",774,756,178,58,5,5282.3,15847,4692,1914,472,1343,3574,0.216910914890666,3.26107945402571,0.165225833294808,0.0620868198418936,2.66120625465376,102,112,82,21,21631,12,2104,NA,NA,NA,15846,334,613,31,42,"0","Yes","Yes","No","No"
"376","tananfr01","SP",240,236,"0","Free Agency",638,616,143,34,1,4188.1,12565,4063,1704,448,1255,2773,0.230315741737997,3.66180368186051,0.157190635451505,0.0711410917748427,2.20956175298805,116,119,129,27,17641,10,1910,165,117,309,12565,226,638,19,40,"0","No","No","No","No"
"377","tanneje01","SP",197,117,"0","Dead Ball",359,321,264,34,7,2759.4,8278,2794,858,40,478,944,0.248665005339979,2.79843444227006,0.0840156639373442,0.0425418298326807,1.97489539748954,NA,28,130,1,11236,37,1199,NA,NA,NA,NA,110,840,47,29,"0","No","No","No","No"
"378","tekulke01","RP",94,90,"0","Free Agency",1050,0,0,0,184,1436.6,4310,1305,455,63,491,779,0.21746375604066,2.85048030071001,0.129811698050325,0.0818196967172138,1.58655804480652,179,23,17,3,6001,638,526,92,43,162,4310,92,327,13,17,"0","No","No","No","No"
