"","playerID","fg_playerID","POS","inducted","play_era","PO","A","E","DP","Pitching Triple Crown","300_wins","3000_so","300_sv","ped_use","Name","W","L","ERA","WAR","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","ERA-","FIP-","E-F","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","all_star_appearances","num_gold_gloves","num_cy_young","num_mvp","num_ws_mvp"
"221","downial01",1003450,"SP","0","Free Agency",72,368,18,23,"0","No","No","No","No","Al Downing",123,107,3.22,28.5,405,317,73,24,3,0,2268.1,9539,1946,938,811,177,933,32,31,77,11,1639,6.5,3.7,1.76,7.72,0.7,0.227,1.27,0.262,0.741,3.37,95,97,-0.15,114,114,99,92,89,94,98,97,101,1,0,0,0,0
"222","drabedo01",1003473,"SP","0","Steroids",266,342,29,20,"0","No","No","No","No","Doug Drabek",155,134,3.73,33.4,398,387,53,21,0,0,2535,10518,2448,1141,1052,246,704,56,53,80,6,1594,5.66,2.5,2.26,8.69,0.87,0.251,1.24,0.278,0.722,3.82,96,98,-0.09,93,77,121,98,101,99,92,98,101,1,0,1,0,0
"223","ellisdo01",1003747,"SP","0","Free Agency",173,287,23,26,"0","No","No","No","No","Dock Ellis",138,119,3.46,30.6,345,317,71,14,1,0,2127.2,8978,2067,958,817,140,674,66,44,45,9,1136,4.81,2.85,1.69,8.74,0.59,0.25,1.29,0.276,0.706,3.37,96,95,0.08,89,88,102,100,81,100,97,99,98,1,0,0,0,0
"224","erskica01",1003816,"RP","0","Integration",105,262,20,20,"0","No","No","No","No","Carl Erskine",122,78,4,21.4,335,216,71,14,13,0,1718.2,7270,1637,830,763,199,646,13,16,38,1,981,5.14,3.38,1.52,8.57,1.04,0.248,1.33,0.265,0.727,3.98,98,97,0.01,120,98,123,96,115,97,96,98,102,1,0,0,0,0
"225","fisheed02",1004085,"RP","0","Expansion",107,262,17,17,"0","No","No","No","No","Eddie Fisher",85,70,3.41,5.6,690,63,7,2,81,0,1538.2,6340,1398,659,583,149,438,38,27,53,1,812,4.75,2.56,1.85,8.18,0.87,0.238,1.19,0.254,0.728,3.64,99,103,-0.23,84,78,108,98,103,98,92,95,99,1,0,0,0,0
"226","flanami01",1004133,"SP","0","Free Agency",89,430,11,26,"0","No","No","No","No","Mike Flanagan",167,143,3.9,37.2,526,404,101,19,4,0,2770,11684,2806,1301,1199,251,890,41,41,84,12,1491,4.84,2.89,1.68,9.12,0.82,0.261,1.33,0.284,0.72,3.84,100,96,0.05,97,88,110,101,95,101,97,101,101,1,0,1,0,0
"227","garlajo01",232,"SP","0","Modern",175,341,16,38,"0","No","No","No","No","Jon Garland",136,125,4.37,21.6,365,342,11,6,1,0,2151.1,9197,2260,1149,1045,263,723,39,63,50,1,1156,4.84,3.02,1.6,9.45,1.1,0.269,1.39,0.286,0.708,4.69,98,105,-0.32,73,92,79,103,104,103,100,97,100,1,0,0,0,0
"228","garvene01",1004556,"SP","0","Expansion",203,469,27,41,"0","No","No","No","No","Ned Garver",129,157,3.73,32.1,402,330,153,18,12,0,2477.1,10583,2471,1184,1027,213,881,25,41,49,7,881,3.2,3.2,1,8.98,0.77,0.256,1.35,0.264,0.714,4.03,90,97,-0.3,77,82,95,101,104,100,95,97,101,1,0,0,0,0
"229","giustda01",1004748,"RP","0","Free Agency",134,264,15,11,"0","No","No","No","No","Dave Giusti",100,93,3.6,16.2,668,133,35,9,145,0,1716.2,7251,1654,764,687,126,570,108,15,87,7,1103,5.78,2.99,1.94,8.67,0.66,0.248,1.3,0.281,0.715,3.23,105,96,0.38,102,97,104,101,90,100,100,101,99,1,0,0,0,0
"230","grimsro02",1005071,"SP","0","Free Agency",60,357,13,14,"0","No","No","No","No","Ross Grimsley",124,99,3.81,13,345,295,79,15,3,0,2039.1,8544,2105,947,863,202,559,49,15,40,9,750,3.31,2.47,1.34,9.29,0.89,0.264,1.31,0.271,0.723,3.99,107,111,-0.19,65,76,85,106,119,105,98,98,100,1,0,0,0,0
"231","grissma01",1005074,"RP","0","Integration",28,139,5,9,"0","No","No","No","No","Marv Grissom",47,45,3.41,7.3,356,52,12,3,58,0,810,3484,771,358,307,65,343,21,28,23,1,459,5.1,3.81,1.34,8.57,0.72,0.248,1.38,0.273,0.746,3.73,86,94,-0.32,117,106,109,96,86,97,99,101,104,1,0,0,0,0
"232","gromest01",1005080,"RP","0","Integration",126,248,13,20,"0","No","No","No","No","Steve Gromek",123,108,3.41,17.5,447,225,92,17,23,0,2064.2,8676,1940,893,782,186,630,15,68,18,3,904,3.94,2.75,1.43,8.46,0.81,0.243,1.24,0.255,0.734,3.85,92,103,-0.44,102,73,138,95,126,96,88,94,104,1,0,0,0,0
"233","groveor01",1005100,"SP","0","Integration",72,275,18,14,"0","No","No","No","No","Orval Grove",63,73,3.78,8.6,207,152,66,11,4,0,1176.2,5109,1237,595,494,62,444,0,29,38,1,374,2.86,3.4,0.84,9.46,0.47,0.267,1.43,0.28,0.687,3.91,108,108,-0.13,79,95,81,108,109,106,104,103,97,1,0,0,0,0
"234","gurala01",1005150,"RP","0","Free Agency",107,369,7,32,"0","No","No","No","No","Larry Gura",126,97,3.76,16.9,403,261,71,16,14,0,2047,8599,2020,958,855,204,600,38,46,27,3,801,3.52,2.64,1.34,8.88,0.9,0.254,1.28,0.261,0.718,4.14,94,106,-0.38,73,81,90,98,108,99,94,94,101,1,0,0,0,0
"235","hallabi01",1005229,"RP","0","Live Ball",67,330,32,19,"0","No","No","No","No","Bill Hallahan",102,94,4.03,21.4,324,224,90,14,8,0,1740.1,7624,1838,915,779,71,779,0,8,71,4,856,4.43,4.03,1.1,9.51,0.37,0.269,1.5,0.299,0.677,4.07,99,96,-0.04,141,143,98,96,71,98,107,103,101,1,0,0,0,0
"236","hearnji01",1005556,"RP","0","Integration",106,355,22,33,"0","No","No","No","No","Jim Hearn",109,89,3.81,16.9,396,229,63,10,8,0,1703.2,7294,1661,847,721,157,655,22,25,34,1,669,3.53,3.46,1.02,8.77,0.83,0.251,1.36,0.26,0.704,4.1,95,101,-0.29,83,99,84,98,94,98,98,96,99,1,0,0,0,0
"237","hennemi01",1005656,"RP","0","Steroids",55,83,9,8,"0","No","No","No","No","Mike Henneman",57,42,3.21,11.3,561,0,0,0,193,0,732.1,3111,686,301,261,47,271,82,19,48,2,533,6.55,3.33,1.97,8.43,0.58,0.243,1.31,0.285,0.742,3.45,76,81,-0.24,114,97,118,93,61,94,94,99,105,1,0,0,0,0
"238","hillejo01",1005817,"RP","0","Free Agency",45,136,8,5,"0","No","No","No","No","John Hiller",87,76,2.83,14.9,545,43,13,6,125,0,1242,5206,1040,437,391,110,535,71,12,39,1,1036,7.51,3.88,1.94,7.54,0.8,0.223,1.27,0.265,0.803,3.39,75,88,-0.56,147,118,125,88,102,90,96,97,111,1,0,0,0,0
"239","hoernjo01",1005895,"RP","0","Free Agency",19,57,8,1,"0","No","No","No","No","Joe Hoerner",39,34,2.99,2.1,493,0,0,0,99,0,562.2,2375,519,213,187,50,181,59,18,19,6,412,6.59,2.9,2.28,8.3,0.8,0.239,1.24,0.274,0.779,3.28,83,95,-0.29,118,94,125,96,110,96,95,99,108,1,0,0,0,0
"240","hootobu01",1006005,"SP","0","Free Agency",165,373,16,21,"0","No","No","No","No","Burt Hooton",151,136,3.38,40.4,480,377,86,29,7,0,2652,11025,2497,1112,996,193,799,58,20,64,4,1491,5.06,2.71,1.87,8.47,0.65,0.245,1.24,0.27,0.724,3.39,92,92,-0.01,97,83,116,97,94,98,93,97,101,1,0,0,0,0
"241","houghch01",1006050,"RP","0","Steroids",235,578,22,38,"0","No","No","No","No","Charlie Hough",216,216,3.75,24.4,858,440,107,13,61,0,3801,16168,3283,1807,1582,383,1664,44,174,179,42,2362,5.59,3.94,1.42,7.77,0.91,0.229,1.3,0.25,0.723,4.29,95,109,-0.54,104,120,87,87,106,89,96,89,101,1,0,0,0,0
"242","houttar01",1006066,"RP","0","Integration",105,339,17,28,"0","No","No","No","No","Art Houtteman",87,91,4.14,18.7,325,181,78,14,20,0,1555,6713,1646,810,715,136,516,3,40,15,1,639,3.7,2.99,1.24,9.53,0.79,0.267,1.39,0.281,0.692,3.91,103,97,0.22,95,74,128,106,115,104,96,103,98,1,0,0,0,0
"243","hurstbr01",1006222,"SP","0","Steroids",98,355,15,15,"0","No","No","No","No","Bruce Hurst",145,113,3.92,35.8,379,359,83,23,0,0,2417.1,10204,2463,1143,1052,258,740,42,28,56,19,1689,6.29,2.76,2.28,9.17,0.96,0.261,1.33,0.294,0.728,3.73,96,94,0.19,113,85,134,103,111,103,98,105,102,1,0,0,0,0
"244","hutchfr01",1006238,"RP","0","Integration",108,310,13,24,"0","No","No","No","No","Fred Hutchinson",95,71,3.73,23.4,242,169,81,13,7,0,1464,6142,1487,681,606,126,388,0,14,16,2,591,3.63,2.39,1.52,9.14,0.77,0.259,1.28,0.271,0.705,3.77,88,89,-0.04,95,60,160,100,124,100,87,98,101,1,0,0,0,0
"245","jacksgr01",1006298,"RP","0","Free Agency",55,170,16,12,"0","No","No","No","No","Grant Jackson",86,75,3.46,11,691,83,16,5,79,0,1358.2,5750,1272,589,523,109,511,71,21,44,9,889,5.89,3.38,1.74,8.43,0.72,0.244,1.31,0.276,0.736,3.49,95,97,-0.03,108,105,103,97,96,98,99,99,102,1,0,0,0,0
"246","jonesto02",436,"RP","0","Modern",70,112,8,6,"0","No","No","Yes","No","Todd Jones",58,63,3.97,11.1,982,1,0,0,319,33,1071.2,4650,1072,518,473,93,443,62,38,43,1,868,7.29,3.72,1.96,9,0.78,0.257,1.41,0.305,0.727,3.95,89,90,0.02,112,110,103,97,74,98,101,103,103,1,0,0,0,0
"247","knowlda01",1007058,"RP","0","Free Agency",51,276,29,16,"0","No","No","No","No","Darold Knowles",66,74,3.12,3.8,765,8,1,1,143,0,1092,4657,1006,437,379,65,480,85,38,30,11,681,5.61,3.96,1.42,8.29,0.54,0.243,1.36,0.277,0.759,3.51,88,98,-0.39,102,122,84,97,72,99,104,102,104,1,0,0,0,0
"248","krukomi01",1007185,"SP","0","Free Agency",146,284,23,27,"0","No","No","No","No","Mike Krukow",124,117,3.9,28.8,369,355,41,10,1,0,2190.2,9393,2188,1070,950,196,767,84,47,70,22,1478,6.07,3.15,1.93,8.99,0.81,0.255,1.35,0.288,0.708,3.66,105,98,0.24,111,98,114,103,111,102,102,103,99,1,0,0,0,0
"249","lawve01",1007410,"SP","0","Expansion",212,453,19,41,"0","No","No","No","No","Vern Law",162,147,3.77,32.5,483,364,119,28,13,0,2672,11231,2833,1274,1118,268,597,74,40,39,3,1092,3.68,2.01,1.83,9.54,0.9,0.267,1.28,0.278,0.71,3.7,99,99,0.06,72,62,114,108,102,106,96,101,99,1,0,1,0,0
"250","leebi03",1007448,"RP","0","Free Agency",83,415,28,24,"0","No","No","No","No","Bill Lee",119,90,3.62,18.5,416,225,72,10,19,0,1944.1,8271,2122,885,783,176,531,27,27,24,1,713,3.3,2.46,1.34,9.82,0.81,0.275,1.36,0.285,0.738,3.91,93,102,-0.29,65,75,87,112,112,109,102,103,102,1,0,0,0,0
"251","lonboji01",1007724,"SP","0","Free Agency",189,268,22,18,"0","No","No","No","No","Jim Lonborg",157,137,3.86,29.3,425,368,90,15,4,0,2464.1,10498,2400,1170,1056,233,823,71,105,73,9,1475,5.39,3.01,1.79,8.77,0.85,0.251,1.31,0.276,0.719,3.71,106,101,0.15,97,92,105,105,117,103,101,102,98,1,0,1,0,0
"252","lopated01",1007748,"SP","0","Integration",100,468,19,30,"0","No","No","No","No","Ed Lopat",166,112,3.21,31,340,318,164,27,3,0,2439.1,10197,2464,1008,869,179,650,5,43,16,6,859,3.17,2.4,1.32,9.09,0.66,0.259,1.28,0.27,0.739,3.67,86,97,-0.47,84,62,135,102,111,101,90,99,105,1,0,0,0,0
"253","lyonste01",1007887,"SP","1","Integration",219,943,51,57,"0","No","No","No","No","Ted Lyons",260,230,3.67,53.6,594,484,356,27,23,0,4161,17846,4489,2056,1696,223,1121,0,31,55,6,1073,2.32,2.42,0.96,9.71,0.48,0.269,1.35,0.277,0.673,4.08,85,95,-0.42,72,68,106,99,92,99,90,96,102,1,0,0,0,0
"254","malonji01",1008039,"SP","0","Expansion",100,232,15,10,"0","No","No","No","No","Jim Maloney",134,84,3.19,32.9,302,262,74,30,4,0,1849,7745,1518,729,655,138,810,39,36,124,2,1605,7.81,3.94,1.98,7.39,0.67,0.22,1.26,0.268,0.753,3.13,87,88,0.06,135,134,99,86,88,89,99,97,104,1,0,0,0,0
"255","mcdanli01",1008441,"RP","0","Expansion",127,447,22,28,"0","No","No","No","No","Lindy McDaniel",141,119,3.45,23.8,987,74,18,2,172,0,2139.1,8967,2099,934,821,172,623,136,15,112,5,1361,5.73,2.62,2.18,8.83,0.72,0.252,1.27,0.284,0.722,3.19,92,86,0.27,105,83,127,102,86,101,97,103,100,1,0,0,0,0
"256","mcgloly01",1008534,"RP","0","Free Agency",98,174,7,12,"0","No","No","No","No","Lynn McGlothen",86,93,3.98,15.6,318,201,41,13,2,0,1497.2,6470,1553,735,663,127,572,63,25,27,3,939,5.64,3.44,1.64,9.33,0.76,0.264,1.42,0.297,0.718,3.67,107,101,0.32,110,105,105,107,113,106,107,107,100,1,0,0,0,0
"257","mcgresc01",1008546,"SP","0","Free Agency",119,317,9,18,"0","No","No","No","No","Scott McGregor",138,108,3.99,24.3,356,309,83,23,5,0,2140.2,8982,2245,1031,949,235,518,26,26,28,12,904,3.8,2.18,1.75,9.44,0.99,0.266,1.29,0.275,0.715,4.06,101,101,-0.07,77,67,115,104,110,103,94,98,101,1,0,0,0,0
"258","mcmahdo02",1008629,"RP","0","Expansion",83,187,10,12,"0","No","No","No","No","Don McMahon",90,68,2.96,4.3,874,2,0,0,153,0,1310.2,5503,1054,482,431,105,579,84,34,75,5,1003,6.89,3.98,1.73,7.24,0.72,0.216,1.25,0.251,0.78,3.44,84,98,-0.48,121,124,98,85,89,88,96,92,107,1,0,0,0,0
"259","millwke01",106,"SP","0","Modern",145,284,13,19,"0","No","No","No","No","Kevin Millwood",169,152,4.11,46.5,451,443,22,6,0,0,2720.1,11616,2770,1357,1243,296,843,46,74,67,4,2083,6.89,2.79,2.47,9.16,0.98,0.259,1.33,0.297,0.712,3.99,94,91,0.13,103,83,124,101,92,100,96,101,100,1,0,0,0,0
"260","moyerja01",1091,"SP","0","Modern",279,644,22,48,"0","No","No","No","No","Jamie Moyer",269,209,4.25,48,696,638,33,10,0,0,4074,17356,4231,2076,1926,522,1155,69,146,57,12,2441,5.39,2.55,2.11,9.35,1.15,0.264,1.32,0.283,0.72,4.47,97,102,-0.22,86,76,114,102,112,101,94,97,102,1,0,0,0,0
"261","mulcahu01",1009289,"RP","0","Integration",75,285,15,20,"0","No","No","No","No","Hugh Mulcahy",45,89,4.49,7.6,220,143,63,5,9,0,1161.2,5161,1271,695,579,69,487,0,39,36,4,314,2.43,3.77,0.64,9.85,0.53,0.274,1.51,0.283,0.648,4.59,113,110,-0.1,70,123,57,105,102,104,109,101,95,1,0,0,0,0
"262","mulhote01",665,"RP","0","Modern",114,385,51,19,"0","No","No","No","No","Terry Mulholland",124,142,4.41,23.7,685,332,46,10,5,4,2576,11060,2833,1396,1262,293,681,65,70,64,3,1325,4.63,2.38,1.95,9.9,1.02,0.275,1.36,0.292,0.689,4.32,107,103,0.09,74,71,104,110,107,107,100,101,97,1,0,0,0,0
"263","niekrjo01",1009582,"SP","0","Free Agency",253,532,25,41,"0","No","No","No","No","Joe Niekro",221,204,3.59,28.8,702,500,107,29,16,0,3584,15167,3466,1620,1431,276,1262,71,65,172,8,1747,4.39,3.17,1.38,8.7,0.69,0.25,1.32,0.27,0.72,3.79,102,107,-0.2,81,98,83,101,95,101,100,97,100,1,0,0,0,0
"264","nolanga01",1009616,"SP","0","Free Agency",95,189,3,11,"0","No","No","No","No","Gary Nolan",110,70,3.08,26.1,250,247,45,14,0,0,1674.2,6836,1505,623,573,146,413,46,14,26,10,1039,5.58,2.22,2.52,8.09,0.78,0.235,1.15,0.26,0.758,3.19,86,92,-0.12,100,70,142,94,114,95,87,94,105,1,0,0,0,0
"265","nomohi01",666,"SP","0","Modern",115,180,13,17,"0","No","No","No","No","Hideo Nomo",123,109,4.24,27.3,323,318,16,9,0,0,1976.1,8462,1768,993,932,251,908,31,38,110,17,1918,8.73,4.13,2.11,8.05,1.14,0.235,1.35,0.284,0.728,4.23,102,98,0.01,132,121,109,88,108,91,97,97,102,1,0,0,0,0
"266","portebo01",1010445,"RP","0","Integration",80,280,15,15,"0","No","No","No","No","Bob Porterfield",87,97,3.79,19.5,318,193,92,23,8,0,1567.2,6646,1571,732,660,113,552,20,14,21,3,572,3.28,3.17,1.04,9.02,0.65,0.258,1.35,0.27,0.71,3.76,96,96,0.03,78,83,95,102,86,102,96,99,100,1,0,0,0,0
"267","putzjj01",1795,"RP","0","Modern",28,72,2,5,"0","No","No","No","No","J.J. Putz",37,33,3.08,10.2,572,0,0,0,189,44,566.2,2329,469,203,194,50,184,18,19,24,0,599,9.51,2.92,3.26,7.45,0.79,0.221,1.15,0.284,0.779,3.21,73,76,-0.13,140,91,153,82,78,85,85,96,109,1,0,0,0,0
"268","radkebr01",748,"SP","0","Modern",213,314,7,25,"0","No","No","No","No","Brad Radke",148,139,4.22,38.7,378,377,37,10,0,0,2451,10244,2643,1233,1150,326,445,12,62,28,3,1467,5.39,1.63,3.3,9.71,1.2,0.271,1.26,0.292,0.712,4.24,89,94,-0.02,85,47,180,103,106,102,88,98,101,1,0,0,0,0
"269","ramospe01",1010681,"RP","0","Expansion",146,328,11,33,"0","No","No","No","No","Pedro Ramos",117,160,4.08,17.4,582,268,73,13,55,0,2355.2,10048,2364,1210,1068,315,724,76,68,32,7,1305,4.99,2.77,1.8,9.03,1.2,0.255,1.31,0.268,0.717,4.15,106,106,-0.07,95,79,117,105,136,103,97,100,99,1,0,0,0,0
"270","reynosh01",574,"SP","0","Steroids",121,287,9,23,"0","No","No","No","No","Shane Reynolds",114,96,4.09,32.6,305,278,20,7,0,0,1791.2,7610,1935,895,814,191,419,33,41,38,8,1403,7.05,2.1,3.35,9.72,0.96,0.271,1.31,0.314,0.705,3.69,98,87,0.4,105,61,172,107,92,105,95,107,99,1,0,0,0,0
"271","rhodear01",1097,"RP","0","Modern",38,125,9,8,"0","No","No","No","No","Arthur Rhodes",87,70,4.08,17.4,901,61,5,3,33,26,1187.2,5007,1033,560,538,126,516,48,16,43,3,1152,8.73,3.91,2.23,7.83,0.95,0.231,1.3,0.284,0.724,3.83,92,86,0.24,139,112,123,85,91,88,92,97,102,1,0,0,0,0
"272","rijojo01",349,"SP","0","Steroids",144,248,14,12,"0","No","No","No","No","Jose Rijo",116,91,3.24,38.8,376,269,22,4,3,0,1880,7867,1710,772,676,147,663,34,28,30,28,1606,7.69,3.17,2.42,8.19,0.7,0.238,1.26,0.288,0.742,3.28,83,81,-0.05,130,98,132,93,81,94,94,102,104,1,0,0,0,1
"273","stewada01",1012519,"RP","0","Steroids",197,232,26,21,"0","No","No","No","No","Dave Stewart",168,129,3.95,27.4,523,348,55,9,19,0,2629.2,11251,2499,1259,1154,264,1034,46,62,119,23,1741,5.96,3.54,1.68,8.55,0.9,0.246,1.34,0.274,0.724,4.06,99,102,-0.11,107,105,101,95,102,96,98,96,102,1,0,0,0,1
"274","stonest01",1012573,"SP","0","Free Agency",125,254,22,13,"0","No","No","No","No","Steve Stone",107,93,3.97,16.5,320,269,43,7,1,0,1788.1,7640,1707,880,788,184,716,21,40,34,5,1065,5.36,3.6,1.49,8.59,0.93,0.248,1.35,0.27,0.718,4.04,103,105,-0.07,109,109,100,96,122,97,100,97,100,1,0,1,0,0
"275","tekulke01",1012905,"RP","0","Free Agency",92,327,13,17,"0","No","No","No","No","Kent Tekulve",94,90,2.85,14.6,1050,0,0,0,184,0,1436.2,6001,1305,526,455,63,491,179,17,23,3,779,4.88,3.08,1.59,8.18,0.39,0.238,1.25,0.267,0.746,3.26,76,88,-0.41,91,95,96,94,56,95,94,96,104,1,0,0,0,0
"276","tewksbo01",1012941,"SP","0","Steroids",138,344,10,28,"0","No","No","No","No","Bob Tewksbury",110,102,3.92,31.3,302,277,31,7,1,0,1807,7623,2043,884,788,142,292,22,41,24,7,812,4.04,1.45,2.78,10.18,0.71,0.28,1.29,0.3,0.685,3.65,95,89,0.27,66,44,149,113,78,109,94,104,96,1,0,0,0,0
"277","tobinji01",1013089,"SP","0","Integration",96,479,21,27,"0","No","No","No","No","Jim Tobin",105,112,3.44,17.8,287,227,156,12,5,0,1900,8074,1929,861,726,107,557,0,27,28,3,498,2.36,2.64,0.89,9.14,0.51,0.258,1.31,0.265,0.699,3.88,96,103,-0.44,70,82,85,101,111,101,96,97,101,1,0,0,0,0
"278","turneji01",1013229,"RP","0","Integration",55,269,12,18,"0","No","No","No","No","Jim Turner",69,60,3.22,8.9,231,119,69,8,20,0,1132,4697,1123,482,405,67,283,0,10,6,0,329,2.62,2.25,1.16,8.93,0.53,0.255,1.24,0.263,0.706,3.92,90,104,-0.7,74,71,104,97,109,98,90,95,103,1,0,0,0,0
"279","wakefti01",219,"SP","0","Modern",227,329,30,29,"0","No","No","No","No","Tim Wakefield",200,180,4.41,27.3,627,463,33,6,22,2,3226.1,13939,3152,1791,1582,418,1205,33,186,134,8,2156,6.01,3.36,1.79,8.79,1.17,0.251,1.35,0.274,0.695,4.72,96,108,-0.31,95,100,95,94,108,95,96,93,99,1,0,0,0,0
"280","willimi02",1014025,"RP","0","Steroids",14,75,17,4,"0","No","No","No","No","Mitch Williams",45,58,3.65,-2.2,618,3,0,0,192,0,691.1,3118,537,317,280,49,544,39,51,44,24,660,8.59,7.08,1.21,6.99,0.64,0.213,1.56,0.269,0.766,4.43,91,111,-0.79,146,215,68,79,73,84,116,95,107,1,0,0,0,0
"281","williwo02",1190,"SP","0","Modern",159,252,18,23,"0","No","No","No","No","Woody Williams",132,116,4.19,22.1,424,330,10,2,0,1,2216.1,9475,2217,1096,1031,309,711,40,72,58,6,1480,6.01,2.89,2.08,9,1.25,0.255,1.32,0.276,0.742,4.63,97,105,-0.45,91,82,111,98,114,98,94,94,104,1,0,0,0,0
"282","zachrpa01",1014407,"RP","0","Free Agency",60,176,13,19,"0","No","No","No","No","Pat Zachry",69,67,3.52,8.7,293,154,29,7,3,0,1177.1,5050,1147,529,461,88,495,46,21,19,10,669,5.11,3.78,1.35,8.77,0.67,0.253,1.39,0.28,0.737,3.84,99,107,-0.31,99,118,84,100,101,101,105,100,103,1,0,0,0,0
"283","abbotji01",1000012,"SP","0","Steroids",72,300,9,16,"0","No","No","No","No","Jim Abbott",87,108,4.25,22.7,263,254,31,6,0,0,1674,7211,1779,880,791,154,620,30,32,53,11,888,4.77,3.33,1.43,9.56,0.83,0.271,1.43,0.295,0.7,4.25,99,98,0,83,94,87,104,86,104,102,102,99,0,0,0,0,0
"284","adamsba01",1000041,"SP","0","Live Ball",58,648,17,17,"0","No","No","No","No","Babe Adams",194,140,2.76,50,482,355,206,44,15,0,2995.1,5243,2841,1129,917,68,430,0,47,26,2,1036,3.11,1.29,2.41,8.54,0.2,0.249,1.09,0.269,0.679,2.75,86,83,0,92,45,201,96,79,96,84,96,101,0,0,0,0,0
"285","akerja01",1000097,"RP","0","Expansion",65,167,8,20,"0","No","No","No","No","Jack Aker",47,45,3.28,-0.4,495,0,0,0,123,0,746,3144,679,312,272,64,274,68,40,13,0,404,4.87,3.31,1.47,8.19,0.77,0.24,1.28,0.26,0.754,3.81,95,107,-0.53,85,101,84,100,99,100,100,98,103,0,0,0,0,0
"286","alexape01",1000128,"SP","1","Live Ball",189,1419,25,50,"3","Yes","No","No","No","Pete Alexander",373,208,2.56,95.7,696,599,437,90,32,0,5190,14035,4868,1851,1476,164,951,0,70,39,1,2198,3.81,1.65,2.31,8.44,0.28,0.246,1.12,0.27,0.714,2.92,73,81,-0.36,113,59,190,92,87,94,85,96,106,0,0,0,0,0
"287","altroni01",1000191,"SP","0","Live Ball",167,610,29,23,"0","No","No","No","No","Nick Altrock",83,75,2.65,12,218,161,128,16,7,0,1514,117,1455,604,445,17,272,0,22,31,1,425,2.53,1.62,1.56,8.65,0.1,0.254,1.14,0.272,0.664,2.56,104,103,0.08,66,68,97,104,84,103,96,99,100,0,0,0,0,0
"288","bahnsst01",1000414,"RP","0","Free Agency",154,414,35,26,"0","No","No","No","No","Stan Bahnsen",146,149,3.6,20,574,327,73,16,20,0,2529,10701,2440,1127,1013,223,924,59,34,89,3,1359,4.84,3.29,1.47,8.68,0.79,0.25,1.33,0.272,0.736,3.76,103,105,-0.16,91,100,91,102,107,102,102,100,101,0,0,0,0,0
"289","barrji01",1000606,"RP","0","Free Agency",148,388,26,22,"0","No","No","No","No","Jim Barr",101,112,3.56,21,454,252,64,20,12,0,2065.1,8612,2170,908,816,161,469,74,30,21,14,741,3.23,2.04,1.58,9.46,0.7,0.267,1.28,0.279,0.721,3.64,95,100,-0.09,62,62,101,108,95,106,95,100,100,0,0,0,0,0
"290","bendech01",1000827,"SP","1","Live Ball",173,809,55,24,"0","No","No","No","No","Chief Bender",212,127,2.46,47.4,459,334,255,40,34,0,3017,980,2645,1110,823,40,712,0,102,72,3,1711,5.1,2.12,2.4,7.89,0.12,0.237,1.11,0.277,0.69,2.29,88,84,0.16,128,83,156,95,85,96,92,100,103,0,0,0,0,0
"291","bentola01",1000855,"RP","0","Live Ball",93,469,22,33,"0","No","No","No","No","Larry Benton",127,128,4.03,20.6,455,258,122,13,22,0,2297,9864,2559,1190,1029,109,691,0,25,47,1,670,2.63,2.71,0.97,10.03,0.43,0.28,1.41,0.293,0.668,4.09,103,101,-0.06,91,95,97,101,87,101,99,101,101,0,0,0,0,0
"292","bolinbo01",1001146,"RP","0","Expansion",87,190,15,6,"0","No","No","No","No","Bobby Bolin",88,75,3.4,10.8,495,164,32,10,50,0,1576,6671,1364,687,596,164,597,71,60,56,3,1175,6.71,3.41,1.97,7.79,0.94,0.227,1.24,0.257,0.745,3.64,97,106,-0.24,117,114,102,91,120,92,97,93,102,0,0,0,0,0
"293","bondto01",1001158,"SP","0","Dead Ball",218,896,109,26,"1","No","No","No","No","Tommy Bond",234,163,2.31,36.9,417,408,386,42,0,0,3628.2,0,3767,1931,932,51,198,0,2,80,0,879,2.18,0.49,4.44,9.34,0.13,0.269,1.09,0.284,0.523,2.51,90,99,-0.2,96,56,169,95,144,96,92,96,109,0,0,0,0,0
"294","breitte01",1001383,"SP","0","Dead Ball",245,692,57,24,"0","No","No","No","No","Ted Breitenstein",160,170,4.04,32.4,379,341,300,12,3,0,2964.1,0,3091,1845,1330,79,1203,0,43,39,2,889,2.7,3.65,0.74,9.38,0.24,0.27,1.45,0.287,0.59,4.3,93,99,-0.26,112,111,103,91,83,93,96,94,104,0,0,0,0,0
"295","brilene01",1001432,"RP","0","Free Agency",131,263,14,17,"0","No","No","No","No","Nelson Briles",129,112,3.44,22.8,452,279,64,17,22,0,2111.2,8858,2141,929,807,186,547,79,51,50,5,1163,4.96,2.33,2.13,9.13,0.79,0.259,1.27,0.283,0.73,3.43,96,100,0.01,90,75,120,106,109,105,98,102,101,0,0,0,0,0
